num_comments,num_likes,num_new_celebrities,num_traditional_celebrities,brandname,productcategory
267,119455,7,0,forever21,apparels
150,118387,7,0,forever21,apparels
78,42299,7,0,danielwellington,jewellery&watches
160,40608,7,0,danielwellington,jewellery&watches
6,2475,7,0,cottononbody,sports equipment
114,52318,7,0,danielwellington,jewellery&watches
192,122872,7,0,forever21,apparels
183,46223,7,0,danielwellington,jewellery&watches
299,46894,7,0,danielwellington,jewellery&watches
147,41724,7,0,topshop,apparels
242,52923,7,0,topshop,apparels
11,2665,7,0,cottononbody,sports equipment
468,58610,7,0,danielwellington,jewellery&watches
97,44977,7,0,topshop,apparels
191,48879,7,0,danielwellington,jewellery&watches
9,2947,7,0,cottononbody,sports equipment
381,44367,7,0,danielwellington,jewellery&watches
84,42998,7,0,danielwellington,jewellery&watches
181,112333,7,0,hm,apparels
262,48616,7,0,topshop,apparels
153,45066,7,0,louisvuitton,apparels
2,2533,7,0,cottononbody,sports equipment
261,134645,7,0,hm,apparels
65,33506,7,0,danielwellington,jewellery&watches
213,42129,7,0,louisvuitton,apparels
156,96383,7,0,hm,apparels
3,2919,7,0,cottononbody,sports equipment
264,78747,7,0,louisvuitton,apparels
149,6642,7,0,esteelauder,beauty&cosmetic
227,69770,7,0,louisvuitton,apparels
11,2539,7,0,cottononbody,sports equipment
462,136551,7,0,hm,apparels
439,152283,7,0,forever21,apparels
190,127869,7,0,forever21,apparels
3,2899,7,0,cottononbody,sports equipment
132,46829,7,0,topshop,apparels
149,48834,7,0,danielwellington,jewellery&watches
278,148598,7,0,forever21,apparels
6,2437,7,0,cottononbody,sports equipment
145,50047,7,0,topshop,apparels
294,98418,7,0,bmw,car
102,45697,7,0,danielwellington,jewellery&watches
414,115594,7,0,hm,apparels
14,2577,7,0,cottononbody,sports equipment
472,56878,7,0,topshop,apparels
543,119879,7,0,forever21,apparels
10,2505,7,0,cottononbody,sports equipment
192,60014,7,0,topshop,apparels
263,134058,7,0,forever21,apparels
92,36586,7,0,danielwellington,jewellery&watches
192,50095,7,0,topshop,apparels
50,38314,7,0,topshop,apparels
43,37149,7,0,topshop,apparels
24,2642,7,0,cottononbody,sports equipment
242,63500,7,0,topshop,apparels
180,55333,7,0,topshop,apparels
74,49466,7,0,topshop,apparels
105,39418,7,0,adidas,sports equipment
121,117554,7,0,forever21,apparels
200,56029,7,0,topshop,apparels
273,3188,7,0,cottononbody,sports equipment
15,2456,7,0,cottononbody,sports equipment
312,117448,7,0,hm,apparels
147,58606,7,0,danielwellington,jewellery&watches
145,95294,7,0,forever21,apparels
187,121281,7,0,forever21,apparels
21,895,7,0,kitchenaidusa,home equipment
29,3421,7,0,toyotausa,car
26,3766,7,0,toyotausa,car
77,44753,7,0,danielwellington,jewellery&watches
112,51948,7,0,topshop,apparels
526,124221,7,0,hm,apparels
161,39823,7,0,adidas,sports equipment
260,121931,7,0,forever21,apparels
18,8374,7,0,bulgariofficial,jewellery&watches
25,7875,7,0,bulgariofficial,jewellery&watches
23,2745,7,0,cottononbody,sports equipment
208,58687,7,0,topshop,apparels
214,104801,7,0,forever21,apparels
162,97370,7,0,forever21,apparels
284,44704,7,0,topshop,apparels
62,33496,7,0,topshop,apparels
360,118134,7,0,forever21,apparels
217,38516,7,0,danielwellington,jewellery&watches
387,108987,7,0,forever21,apparels
192,42858,7,0,danielwellington,jewellery&watches
36,4708,7,0,revlon,beauty&cosmetic
424,135022,7,0,hm,apparels
120,42777,7,0,danielwellington,jewellery&watches
13,3602,7,0,toyotausa,car
137,94216,7,0,hm,apparels
30,3550,7,0,toyotausa,car
51,33989,7,0,topshop,apparels
429,43857,7,0,topshop,apparels
32,20273,7,0,topshop,apparels
36,21835,7,0,topshop,apparels
200,56341,7,0,topshop,apparels
38,31827,7,0,topshop,apparels
185,91234,7,0,hm,apparels
172,100519,7,0,forever21,apparels
163,44885,7,0,topshop,apparels
26,3240,7,0,cottononbody,sports equipment
16,3235,7,0,toyotausa,car
81,35949,7,0,danielwellington,jewellery&watches
114,35293,7,0,danielwellington,jewellery&watches
16,3062,7,0,toyotausa,car
4,650,7,0,lovisajewellery,jewellery&watches
433,85058,7,0,forever21,apparels
1683,98558,7,0,forever21,apparels
222,3159,7,0,cottononbody,sports equipment
2017,179337,7,0,hm,apparels
119,92369,7,0,forever21,apparels
13,5990,7,0,yslbeauty,beauty&cosmetic
5,6481,7,0,yslbeauty,beauty&cosmetic
41,3073,7,0,cottononbody,sports equipment
25,3890,7,0,toyotausa,car
9,2838,7,0,toyotausa,car
202,96635,7,0,forever21,apparels
204,40234,7,0,danielwellington,jewellery&watches
30,2980,7,0,cottononbody,sports equipment
95,36226,7,0,topshop,apparels
37,4015,7,0,revlon,beauty&cosmetic
50,3141,7,0,cottononbody,sports equipment
186,44484,7,0,danielwellington,jewellery&watches
202,80335,7,0,hm,apparels
138,99242,7,0,forever21,apparels
92,35674,7,0,danielwellington,jewellery&watches
141,59714,7,0,dior,apparels
835,147066,7,0,hm,apparels
286,138570,7,0,forever21,apparels
86,47324,7,0,danielwellington,jewellery&watches
46,29741,7,0,danielwellington,jewellery&watches
338,104481,7,0,forever21,apparels
16,2671,7,0,cottononbody,sports equipment
292,90211,7,0,adidas,sports equipment
143,51713,7,0,topshop,apparels
4,2803,7,0,cottononbody,sports equipment
273,54983,7,0,topshop,apparels
65,34294,7,0,danielwellington,jewellery&watches
222,57164,7,0,topshop,apparels
96,32553,7,0,danielwellington,jewellery&watches
116,35377,7,0,danielwellington,jewellery&watches
20,3167,7,0,cottononbody,sports equipment
80,37659,7,0,danielwellington,jewellery&watches
25,4042,7,0,cottononbody,sports equipment
230,94302,7,0,forever21,apparels
109,39320,7,0,danielwellington,jewellery&watches
21,929,7,0,kitchenaidusa,home equipment
407,114880,7,0,forever21,apparels
13,3530,7,0,revlon,beauty&cosmetic
19,9073,7,0,yslbeauty,beauty&cosmetic
34,7905,7,0,yslbeauty,beauty&cosmetic
310,119272,7,0,forever21,apparels
23,2985,7,0,cottononbody,sports equipment
376,71523,7,0,topshop,apparels
112,49063,7,0,danielwellington,jewellery&watches
435,121370,7,0,forever21,apparels
451,73918,7,0,topshop,apparels
463,116345,7,0,hm,apparels
133,46957,7,0,topshop,apparels
168,106809,7,0,forever21,apparels
866,116205,7,0,hm,apparels
43,8468,7,0,esteelauder,beauty&cosmetic
13,3409,7,0,cottononbody,sports equipment
148,105787,7,0,forever21,apparels
17,9958,7,0,yslbeauty,beauty&cosmetic
367,122216,7,0,hm,apparels
14,5287,7,0,yslbeauty,beauty&cosmetic
8,5561,7,0,yslbeauty,beauty&cosmetic
29,6541,7,0,yslbeauty,beauty&cosmetic
34,3320,7,0,cottononbody,sports equipment
7,8453,7,0,yslbeauty,beauty&cosmetic
100,9409,7,0,yslbeauty,beauty&cosmetic
8,8731,7,0,yslbeauty,beauty&cosmetic
158,40385,7,0,danielwellington,jewellery&watches
21,2948,7,0,cottononbody,sports equipment
170,50582,7,0,topshop,apparels
26,3017,7,0,cottononbody,sports equipment
130,54706,7,0,topshop,apparels
38,3718,7,0,cottononbody,sports equipment
120,45766,7,0,danielwellington,jewellery&watches
922,190370,7,0,hm,apparels
108,103273,7,0,forever21,apparels
9,3122,7,0,cottononbody,sports equipment
135,59593,7,0,topshop,apparels
240,102575,7,0,forever21,apparels
3,407,7,0,kitchenaidusa,home equipment
109,47234,7,0,danielwellington,jewellery&watches
175,13127,7,0,yslbeauty,beauty&cosmetic
135,7492,7,0,yslbeauty,beauty&cosmetic
51,11872,7,0,yslbeauty,beauty&cosmetic
85,57334,7,0,topshop,apparels
182,84369,7,0,forever21,apparels
27,3445,7,0,cottononbody,sports equipment
89,46877,7,0,topshop,apparels
276,106670,7,0,forever21,apparels
156,47421,7,0,topshop,apparels
132,36971,7,0,danielwellington,jewellery&watches
114,35323,7,0,danielwellington,jewellery&watches
7,2883,7,0,cottononbody,sports equipment
295,91390,7,0,hm,apparels
13,755,7,0,kitchenaidusa,home equipment
127,35132,7,0,danielwellington,jewellery&watches
298,40232,7,0,danielwellington,jewellery&watches
139,101446,7,0,forever21,apparels
169,106272,7,0,forever21,apparels
14,2900,7,0,cottononbody,sports equipment
222,136511,7,0,forever21,apparels
240,139964,7,0,forever21,apparels
368,139210,7,0,hm,apparels
261,115275,7,0,hm,apparels
113,46344,7,0,danielwellington,jewellery&watches
8,3150,7,0,cottononbody,sports equipment
700,68161,7,0,topshop,apparels
245,150548,7,0,forever21,apparels
137,38231,7,0,topshop,apparels
263,116635,7,0,hm,apparels
293,124214,7,0,hm,apparels
169,42947,7,0,danielwellington,jewellery&watches
7,1032,7,0,lovisajewellery,jewellery&watches
9,2536,7,0,cottononbody,sports equipment
30,7666,7,0,esteelauder,beauty&cosmetic
108,33345,7,0,danielwellington,jewellery&watches
67,39997,7,0,topshop,apparels
32,6113,7,0,esteelauder,beauty&cosmetic
210,79760,7,0,louisvuitton,apparels
144,60163,7,0,louisvuitton,apparels
137,39673,7,0,danielwellington,jewellery&watches
266,124215,7,0,forever21,apparels
4,2852,7,0,cottononbody,sports equipment
112,59685,7,0,louisvuitton,apparels
199,120515,7,0,hm,apparels
271,111049,7,0,hm,apparels
207,118883,7,0,forever21,apparels
117,47225,7,0,danielwellington,jewellery&watches
15,2974,7,0,cottononbody,sports equipment
104,41122,7,0,danielwellington,jewellery&watches
535,127829,7,0,hm,apparels
86,40310,7,0,danielwellington,jewellery&watches
63,22394,7,0,maybelline,beauty&cosmetic
4,2436,7,0,cottononbody,sports equipment
109,32422,7,0,danielwellington,jewellery&watches
183,95772,7,0,forever21,apparels
64,39137,7,0,danielwellington,jewellery&watches
61,18332,7,0,maybelline,beauty&cosmetic
92,90556,7,0,forever21,apparels
9,8477,7,0,yslbeauty,beauty&cosmetic
28,10037,7,0,yslbeauty,beauty&cosmetic
3,2597,7,0,cottononbody,sports equipment
53,35518,7,0,topshop,apparels
95,103656,7,0,forever21,apparels
22,4496,7,0,revlon,beauty&cosmetic
91,12891,7,0,maybelline,beauty&cosmetic
226,125550,7,0,forever21,apparels
128,37665,7,0,danielwellington,jewellery&watches
116,43401,7,0,danielwellington,jewellery&watches
86,14658,7,0,tiffanyandco,jewellery&watches
4,412,7,0,bulgariofficial,jewellery&watches
36,33378,7,0,danielwellington,jewellery&watches
92,83138,7,0,forever21,apparels
117,98212,7,0,forever21,apparels
80,59980,7,0,mercedesbenz,car
11,2332,7,0,cottononbody,sports equipment
124,36785,7,0,topshop,apparels
74,15024,7,0,maybelline,beauty&cosmetic
5,2200,7,0,cottononbody,sports equipment
129,99706,7,0,forever21,apparels
165,124189,7,0,hm,apparels
95,40096,7,0,danielwellington,jewellery&watches
24,23926,7,0,maybelline,beauty&cosmetic
67,43379,7,0,danielwellington,jewellery&watches
198,60576,7,0,topshop,apparels
53,33484,7,0,danielwellington,jewellery&watches
59,12430,7,0,maybelline,beauty&cosmetic
95,43543,7,0,danielwellington,jewellery&watches
110,42192,7,0,topshop,apparels
59,30675,7,0,maybelline,beauty&cosmetic
122,25904,7,0,maybelline,beauty&cosmetic
82,31147,7,0,maybelline,beauty&cosmetic
95,30172,7,0,maybelline,beauty&cosmetic
129,99272,7,0,forever21,apparels
68,35798,7,0,maybelline,beauty&cosmetic
45,35288,7,0,danielwellington,jewellery&watches
55,39470,7,0,maybelline,beauty&cosmetic
168,105404,7,0,forever21,apparels
334,45235,7,0,danielwellington,jewellery&watches
75,40363,7,0,danielwellington,jewellery&watches
16,4632,7,0,revlon,beauty&cosmetic
156,35066,7,0,maybelline,beauty&cosmetic
314,135332,7,0,forever21,apparels
90,35848,7,0,maybelline,beauty&cosmetic
20,8971,7,0,fossil,jewellery&watches
239,126297,7,0,forever21,apparels
76,35617,7,0,danielwellington,jewellery&watches
101,106411,7,0,forever21,apparels
77,33255,7,0,danielwellington,jewellery&watches
110,33713,7,0,maybelline,beauty&cosmetic
73,61767,7,0,mercedesbenz,car
99,39607,7,0,maybelline,beauty&cosmetic
75,39322,7,0,danielwellington,jewellery&watches
446,22121,7,0,maybelline,beauty&cosmetic
51,29121,7,0,maybelline,beauty&cosmetic
84,33302,7,0,maybelline,beauty&cosmetic
55,40593,7,0,danielwellington,jewellery&watches
249,73880,7,0,hm,apparels
39,30755,7,0,maybelline,beauty&cosmetic
280,36776,7,0,danielwellington,jewellery&watches
194,62359,7,0,topshop,apparels
84,27004,7,0,maybelline,beauty&cosmetic
245,128352,7,0,forever21,apparels
269,117309,7,0,hm,apparels
45,37798,7,0,maybelline,beauty&cosmetic
131,41320,7,0,danielwellington,jewellery&watches
57,52442,7,0,mercedesbenz,car
239,104736,7,0,forever21,apparels
126,46690,7,0,maybelline,beauty&cosmetic
105,35450,7,0,maybelline,beauty&cosmetic
39,30775,7,0,maybelline,beauty&cosmetic
67,91899,7,0,forever21,apparels
76,35417,7,0,maybelline,beauty&cosmetic
80,44147,7,0,danielwellington,jewellery&watches
46,30619,7,0,maybelline,beauty&cosmetic
4,1063,7,0,lovisajewellery,jewellery&watches
2,1908,7,0,cottononbody,sports equipment
67,30384,7,0,maybelline,beauty&cosmetic
106,74046,7,0,hm,apparels
48,8021,7,0,bulgariofficial,jewellery&watches
126,49565,7,0,topshop,apparels
350,83947,7,0,mercedesbenz,car
35,30333,7,0,maybelline,beauty&cosmetic
114,93946,7,0,forever21,apparels
92,38094,7,0,danielwellington,jewellery&watches
143,101818,7,0,hm,apparels
127,105192,7,0,forever21,apparels
39,30865,7,0,maybelline,beauty&cosmetic
230,46451,7,0,topshop,apparels
11,3295,7,0,revlon,beauty&cosmetic
193,49299,7,0,louisvuitton,apparels
125,101403,7,0,hm,apparels
59,36907,7,0,danielwellington,jewellery&watches
253,120632,7,0,forever21,apparels
19,9470,7,0,bulgariofficial,jewellery&watches
45,32188,7,0,maybelline,beauty&cosmetic
314,54240,7,0,danielwellington,jewellery&watches
60,36537,7,0,maybelline,beauty&cosmetic
105,33080,7,0,danielwellington,jewellery&watches
192,108655,7,0,hm,apparels
34,25213,7,0,maybelline,beauty&cosmetic
16,7959,7,0,bulgariofficial,jewellery&watches
76,34562,7,0,danielwellington,jewellery&watches
178,31468,7,0,topshop,apparels
96,31792,7,0,maybelline,beauty&cosmetic
450,108687,7,0,hm,apparels
79,33040,7,0,topshop,apparels
62,28265,7,0,danielwellington,jewellery&watches
73,71990,7,0,mercedesbenz,car
8,3291,7,0,cottononbody,sports equipment
55,40292,7,0,maybelline,beauty&cosmetic
31,17298,7,0,maybelline,beauty&cosmetic
160,118815,7,0,hm,apparels
178,120287,7,0,hm,apparels
56,43455,7,0,maybelline,beauty&cosmetic
230,135504,7,0,forever21,apparels
104,42047,7,0,danielwellington,jewellery&watches
78,30877,7,0,danielwellington,jewellery&watches
56,34386,7,0,maybelline,beauty&cosmetic
104,36104,7,0,maybelline,beauty&cosmetic
151,121072,7,0,hm,apparels
39,811,7,0,kitchenaidusa,home equipment
608,146390,7,0,forever21,apparels
417,41994,7,0,danielwellington,jewellery&watches
10,2367,7,0,revlon,beauty&cosmetic
239,72858,7,0,hm,apparels
584,87432,7,0,hm,apparels
51,30011,7,0,maybelline,beauty&cosmetic
31,3141,7,0,cottononbody,sports equipment
66,33222,7,0,topshop,apparels
112,122154,7,0,hm,apparels
43,41609,7,0,danielwellington,jewellery&watches
11,2837,7,0,cottononbody,sports equipment
102,77036,7,0,hm,apparels
160,45792,7,0,danielwellington,jewellery&watches
19,3071,7,0,cottononbody,sports equipment
17,7608,7,0,fossil,jewellery&watches
150,94003,7,0,hm,apparels
88,84035,7,0,forever21,apparels
10,7000,7,0,fossil,jewellery&watches
22,8237,7,0,fossil,jewellery&watches
21,2723,7,0,cottononbody,sports equipment
11,3335,7,0,cottononbody,sports equipment
126,38940,7,0,danielwellington,jewellery&watches
6,3167,7,0,toyotausa,car
9,3352,7,0,cottononbody,sports equipment
7,3308,7,0,cottononbody,sports equipment
7,1248,7,0,kitchenaidusa,home equipment
12,3244,7,0,cottononbody,sports equipment
35,31736,7,0,danielwellington,jewellery&watches
9,883,7,0,kitchenaidusa,home equipment
4,3130,7,0,cottononbody,sports equipment
7,1109,7,0,kitchenaidusa,home equipment
23,27018,7,0,danielwellington,jewellery&watches
44,35689,7,0,danielwellington,jewellery&watches
21,7412,7,0,fossil,jewellery&watches
70,33781,7,0,danielwellington,jewellery&watches
63,50699,7,0,danielwellington,jewellery&watches
6,2821,7,0,cottononbody,sports equipment
15,1352,7,0,lovisajewellery,jewellery&watches
19,879,7,0,lovisajewellery,jewellery&watches
28,2180,7,0,cottononbody,sports equipment
39,37501,7,0,danielwellington,jewellery&watches
128,21622,7,0,ferrariusa,car
136,30924,7,0,danielwellington,jewellery&watches
13,1321,7,0,cottononbody,sports equipment
9,27909,7,0,danielwellington,jewellery&watches
18,2591,7,0,cottononbody,sports equipment
9,680,7,0,kitchenaidusa,home equipment
18,2433,7,0,cottononbody,sports equipment
5,3161,7,0,cottononbody,sports equipment
5,2645,7,0,cottononbody,sports equipment
4,761,7,0,lovisajewellery,jewellery&watches
13,527,7,0,kitchenaidusa,home equipment
27,392,7,0,kitchenaidusa,home equipment
7,911,7,0,kitchenaidusa,home equipment
859,125392,6.5,0,hm,apparels
61,33176,6.5,0,topshop,apparels
209,75146,6.5,0,bmw,car
79,44679,6.5,0,topshop,apparels
256,47304,6.5,0,topshop,apparels
338,66435,6.5,0,topshop,apparels
151,85070,6.5,0,hm,apparels
49,16972,6,0,danielwellington,jewellery&watches
358,132193,6,0,forever21,apparels
509,120299,6,0,forever21,apparels
1017,106179,6,0,topshop,apparels
267,78824,6,0,hm,apparels
103,12325,6,0,danielwellington,jewellery&watches
375,133244,6,0,forever21,apparels
465,109911,6,0,forever21,apparels
257,53793,6,0,topshop,apparels
595,48352,6,0,louisvuitton,apparels
190,82728,6,0,hm,apparels
261,131267,6,0,forever21,apparels
249,68797,6,0,adidas,sports equipment
371,93709,6,0,forever21,apparels
2129,133688,6,0,hm,apparels
2,2265,6,0,yslbeauty,beauty&cosmetic
23,3506,6,0,yslbeauty,beauty&cosmetic
74,2435,6,0,toyotausa,car
480,93905,6,0,forever21,apparels
103,49285,6,0,louisvuitton,apparels
548,92513,6,0,topshop,apparels
141,50955,6,0,topshop,apparels
231,89551,6,0,hm,apparels
29,5226,6,0,esteelauder,beauty&cosmetic
321,105308,6,0,hm,apparels
570,107534,6,0,hm,apparels
337,71418,6,0,topshop,apparels
359,36781,6,0,topshop,apparels
967,119873,6,0,hm,apparels
470,70458,6,0,topshop,apparels
96,70099,6,0,adidas,sports equipment
356,52449,6,0,topshop,apparels
116,37222,6,0,louisvuitton,apparels
179,99933,6,0,forever21,apparels
420,24451,6,0,danielwellington,jewellery&watches
287,59742,6,0,topshop,apparels
169,64063,6,0,hm,apparels
36,3839,6,0,bulgariofficial,jewellery&watches
13,3599,6,0,bulgariofficial,jewellery&watches
140,89093,6,0,hm,apparels
175,47800,6,0,topshop,apparels
28,4520,6,0,bulgariofficial,jewellery&watches
260,86459,6,0,hm,apparels
14,1971,6,0,tagheuer,jewellery&watches
32,2397,6,0,tagheuer,jewellery&watches
369,65760,6,0,hm,apparels
2158,1936,6,0,toyotausa,car
626,91169,6,0,hm,apparels
241,50078,6,0,topshop,apparels
259,51484,6,0,topshop,apparels
240,84297,6,0,hm,apparels
387,67371,6,0,topshop,apparels
195,53848,6,0,topshop,apparels
252,51859,6,0,topshop,apparels
314,69067,6,0,hm,apparels
133,60159,6,0,topshop,apparels
233,51469,6,0,topshop,apparels
28,3929,6,0,bulgariofficial,jewellery&watches
15,3591,6,0,bulgariofficial,jewellery&watches
20,4576,6,0,bulgariofficial,jewellery&watches
22,4654,6,0,bulgariofficial,jewellery&watches
2,3174,6,0,bulgariofficial,jewellery&watches
247,87930,6,0,hm,apparels
103,42823,6,0,topshop,apparels
88,59465,6,0,hm,apparels
164,36520,6,0,topshop,apparels
148,85990,6,0,hm,apparels
548,84914,6,0,hm,apparels
1328,113454,6,0,chanelofficial,apparels
442,103123,6,0,hm,apparels
151,33245,6,0,louisvuitton,apparels
15,5127,6,0,esteelauder,beauty&cosmetic
302,90166,6,0,hm,apparels
